2013-10-18,08-04-YS-06,許忠信,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0056;0059
2013-10-18,08-04-YS-06,邱志偉,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0059;0064
2013-10-18,08-04-YS-06,鄭天財,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0064;0067
2013-10-18,08-04-YS-06,林佳龍,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0067;0073
2013-10-18,08-04-YS-06,徐欣瑩,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0073;0077
2013-10-18,08-04-YS-06,何欣純,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0077;0081
2013-10-18,08-04-YS-06,陳學聖,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0081;0085
2013-10-18,08-04-YS-06,林岱樺,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0085;0088
2013-10-18,08-04-YS-06,王育敏,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0088;0092
2013-10-18,08-04-YS-06,王育敏,debate,鄭汝芬委員書面質詢,
2013-10-18,08-04-YS-06,王育敏,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0092;0093
2013-10-18,08-04-YS-06,王育敏,debate,黃昭順委員書面質詢,
2013-10-18,08-04-YS-06,王育敏,debate,對行政院院長提出推動十二年國民基本教育政策專案報告進行質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10204601;0093;0096
2013-04-09,08-03-YS-07,蔡正元,debate,．就清明假期國道塞車問題提出質詢。．就核廢料處理問題提出質詢。．就ncc的反媒體壟斷法案提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0021;0026
2013-04-09,08-03-YS-07,葉宜津,debate,．就2g執照延長問題提出質詢。．就h7n9禽流感防疫問題提出質詢。．就政府組織改造問題提出質詢。．就新式車牌問題提出質詢。．就國登營造公司一再得標重大工程問題提出質詢。．就核廢料問題提出質詢。．就北韓飛彈威脅對台有何影響提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0026;0034
2013-04-09,08-03-YS-07,蘇震清,debate,．就自由經濟示範區問題提出質詢。．就屏東交通建設問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0034;0038
2013-04-09,08-03-YS-07,陳根德,debate,．就自由經濟示範區問題提出質詢。．就勞動安全檢查制度提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0038;0041
2013-04-09,08-03-YS-07,陳根德,debate,吳育昇委員質詢（一）,
2013-04-09,08-03-YS-07,陳根德,debate,．就興建淡江大橋問題提出質詢。．就機場捷運工程問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0041;0045
2013-04-09,08-03-YS-07,張嘉郡,debate,．就清明假期高速公路嚴重堵塞問題提出質詢。．就高鐵問題提出質詢。．就雲林縣交通建設問題提出質詢。．就五楊高架工程問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0045;0048
2013-04-09,08-03-YS-07,紀國棟,debate,．就振興棒球問題提出質詢。．就陳水扁案如何處理提出質詢。．就公務人員福利刪減問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0064;0067
2013-04-09,08-03-YS-07,呂學樟,debate,．就政府組織改造問題提出質詢。．就陳水扁保外就醫問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0067;0070
2013-04-09,08-03-YS-07,陳唐山,debate,．就陳水扁案的司法正義問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0070;0076
2013-04-09,08-03-YS-07,楊曜,debate,．就照顧弱勢漁民問題提出質詢。．就澎湖離島加給應比照金門馬祖提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201501;0076;0078
2013-04-09,08-03-YS-07,楊曜,debate,吳育昇委員質詢（二）,
